Brand,Condition,Fuel,KMs Driven,Model,Price,Registered City,Transaction Type,Year
Honda,Used,Petrol,100000,City Aspire,1450000,Karachi,Cash,2012
Daihatsu,Used,Petrol,59000,Cuore,610000,Islamabad,Cash,2009
Honda,Used,Petrol,43500,Civic Prosmetic,1725000,Karachi,Cash,2013
Suzuki,Used,Petrol,50000,Cultus VXR,730000,Karachi,Cash,2011
Suzuki,Used,Petrol,90750,Liana,565000,Lahore,Cash,2007
Toyota,Used,Petrol,78600,Corolla GLI,1235000,Karachi,Cash,2012
Toyota,Used,Petrol,81000,Corrolla Altis,1245000,Karachi,Cash,2008
Suzuki,Used,Petrol,91000,Swift,850000,Karachi,Cash,2011
Suzuki,Used,CNG,750000,Mehran VX,425000,Lahore,Cash,2009
Honda,Used,Petrol,100000,City Aspire,1450000,Karachi,Cash,2012
Daihatsu,Used,Petrol,59000,Cuore,610000,Islamabad,Cash,2009
Honda,Used,Petrol,43500,Civic Prosmetic,1725000,Karachi,Cash,2013
Honda,Used,Petrol,110000,City Vario,1080000,Faisalabad,Cash,2006
Toyota,Used,Petrol,58000,Vitz,1250000,Karachi,Cash,2011
Toyota,Used,Petrol,31000,Vitz,1600000,Karachi,Cash,2015
Suzuki,New,CNG,100000,Mehran VXR,265000,Karachi,Cash,1997
Hyundai,Used,Petrol,90000,Santro,400000,Karachi,Cash,2004
Honda,Used,Petrol,13,Civic EXi,419999,Lahore,Cash,1995
Mitsubishi,Used,Petrol,1,Pajero Mini,530000,Karachi,Cash,1995
Honda,Used,Petrol,58000,Civic VTi Oriel,1290000,Karachi,Cash,2011
Daihatsu,Used,CNG,121212,Charade,230000,Islamabad,Cash,1984
Hyundai,Used,Petrol,300000,Santro,590000,Islamabad,Cash,2008
Toyota,New,Petrol,73000,Vitz,1270000,Karachi,Cash,2011
Suzuki,Used,CNG,100000,Margalla,290000,Karachi,Cash,1994
Suzuki,Used,CNG,100000,Mehran VX,230000,Lahore,Cash,2005
Toyota,New,Petrol,75000,Corolla XLI,1350000,Lahore,Cash,2012
Honda,Used,Petrol,82000,Civic VTi Oriel Prosmatec,890000,Lahore,Cash,2004
Suzuki,Used,Hybrid,34000,Mehran VXR,395000,Lahore,Cash,2010
Toyota,Used,Petrol,150000,Corolla XLI,11600000,Lahore,Cash,2009
Suzuki,Used,CNG,54000,Mehran VX,470000,Rawalpindi,Cash,2009
Toyota,New,Petrol,35000,Vitz,1725000,,Cash,2015
Suzuki,Used,CNG,80000,Mehran VXR,380000,Islamabad,Cash,2004
Toyota,Used,Petrol,50000,Vitz,1295000,Lahore,Cash,2011
Toyota,Used,Petrol,108100,Corolla GLI,1690000,Lahore,Cash,2012
Toyota,Used,Petrol,122000,Vitz,1120000,Lahore,Cash,2010
Toyota,Used,Petrol,115000,Corolla XLI,1095000,Lahore,Cash,2009
Suzuki,Used,CNG,76000,Cultus VX,700000,Karachi,Cash,2008
Daihatsu,Used,Petrol,49760,Hijet,895000,,Cash,2014
Suzuki,Used,Hybrid,111111,Bolan,300000,Karachi,Cash,1983
Honda,Used,Petrol,180000,Other,750000,Karachi,Cash,2004
,,,,,720000,,,
Toyota,Used,Petrol,125000,Camry,1590000,Lahore,Cash,2006
Toyota,Used,Petrol,125000,Camry,1590000,Lahore,Cash,2006
Toyota,New,Petrol,70000,Corolla GLI,1650000,Karachi,Cash,2014
Honda,Used,Petrol,122000,City IDSI,865000,Lahore,Cash,2005
Toyota,Used,Petrol,75000,Passo,1130000,Karachi,Cash,2010
Suzuki,Used,Petrol,298753,Cultus VXR,615000,Karachi,Cash,2008
Suzuki,Used,Petrol,52000,Mehran VXR,570000,Lahore,Cash,2013
Nissan,Used,Petrol,27000,Dayz,108000,Rawalpindi,Cash,2015
Toyota,Used,Petrol,55000,Corolla GLI,1540000,Karachi,Cash,2014
,,,,,930000,,,
Daihatsu,Used,CNG,100000,Charade,129000,Karachi,Cash,1984
Suzuki,Used,CNG,200000,Mehran VX,200000,Lahore,Cash,1991
Suzuki,Used,CNG,45029,Cultus VXR,440000,Lahore,Cash,2005
Suzuki,Used,CNG,50000,FX,90000,Karachi,Cash,1984
Nissan,New,Petrol,137000,Dayz Highway Star,1135000,Islamabad,Cash,2017
Honda,Used,Petrol,150000,Civic Prosmetic,825000,Lahore,Cash,2006
Mitsubishi,Used,Diesel,300000,Pajero,1380000,Lahore,Cash,1996
Suzuki,Used,Petrol,18500,Bolan,890000,Lahore,Cash,2018
Toyota,Used,Petrol,60000,Passo,1395000,Islamabad,Cash,2014
Suzuki,Used,CNG,1234,Mehran VX,260000,Islamabad,Cash,1991
Honda,Used,Petrol,38500,City Aspire,2055000,Lahore,Cash,2017
Suzuki,Used,Petrol,160000,Cultus VXR,760000,Lahore,Cash,2011
Suzuki,Used,CNG,99999,Mehran VX,170000,Karachi,Cash,1991
Daihatsu,Used,Petrol,135000,Hijet,610000,Islamabad,Cash,2013
Toyota,Used,Petrol,111,Passo,850000,Karachi,Cash,2007
Suzuki,Used,Petrol,70000,Alto,530000,Lahore,Cash,2008
Other Brands,Used,Petrol,999999,Other,9999999,Karachi,Cash,2010
Honda,Used,Petrol,50000,City IVTEC,1715000,Lahore,Cash,2016
Daihatsu,Used,CNG,329468,Cuore,450000,Karachi,Cash,2005
Suzuki,Used,CNG,100000,Cultus VXL,730000,Karachi,Cash,2010
Honda,Used,Petrol,177000,City IDSI,625000,Karachi,Cash,2002
Honda,Used,Petrol,92000,City IVTEC,1280000,Lahore,Cash,2011
Honda,Used,CNG,90000,Civic EXi,320000,Karachi,Cash,1995
Honda,Used,Petrol,200000,Other,1100000,Islamabad,Cash,2007
Suzuki,Used,Petrol,1,Alto,430000,Karachi,Cash,2008
Honda,Used,Petrol,110000,Civic VTi Oriel Prosmatec,1275000,Lahore,Cash,2010
Suzuki,New,Petrol,36,Mehran VX,750000,,Cash,2018
Honda,Used,Petrol,135400,City IDSI,940000,Lahore,Cash,2007
Suzuki,Used,CNG,70000,Cultus VXL,580000,Karachi,Cash,2007
Suzuki,Used,CNG,786,Cultus VXR,525000,Karachi,Cash,2007
Honda,New,Petrol,38000,Civic VTi Oriel Prosmatec,2710000,Islamabad,Cash,2017
Honda,Used,Petrol,200000,Other,1100000,Islamabad,Cash,2007
Suzuki,Used,Petrol,1,Alto,430000,Karachi,Cash,2008
Honda,Used,Petrol,110000,Civic VTi Oriel Prosmatec,1275000,Lahore,Cash,2010
Suzuki,New,Petrol,36,Mehran VX,750000,,Cash,2018
Honda,Used,Petrol,135400,City IDSI,940000,Lahore,Cash,2007
Suzuki,Used,CNG,70000,Cultus VXL,580000,Karachi,Cash,2007
Suzuki,Used,CNG,786,Cultus VXR,525000,Karachi,Cash,2007
Honda,New,Petrol,38000,Civic VTi Oriel Prosmatec,2710000,Islamabad,Cash,2017
Suzuki,Used,Petrol,86000,Mehran VX,560000,Multan,Cash,2013
Suzuki,Used,Petrol,55000,Alto,1050000,Karachi,Cash,2013
Suzuki,Used,Petrol,118000,Alto,550000,Lahore,Cash,2007
Suzuki,Used,CNG,46000,Margalla,360000,Lahore,Cash,1994
Suzuki,Used,Petrol,98000,Mehran VX,580000,Multan,Cash,2014
Toyota,Used,Petrol,75000,Corolla GLI,1800000,Karachi,Cash,2015
Toyota,Used,Petrol,86000,Corolla GLI,1195000,Karachi,Cash,2011
Nissan,Used,CNG,786,Sunny,180000,Karachi,Cash,1987
Suzuki,Used,CNG,123456,Mehran VX,330000,Lahore,Cash,1991
Suzuki,Used,Petrol,43600,Mehran VXR,705000,Islamabad,Cash,2016
Audi,Used,Petrol,44,A1,875000,Karachi,Cash,2005
Suzuki,Used,Petrol,20000,Khyber,146000,Lahore,Cash,1992
Suzuki,New,CNG,65000,Cultus VXR,790000,Karachi,Cash,2012
Toyota,Used,Petrol,69000,Corolla GLI,1900000,Karachi,Cash,2015
Suzuki,Used,CNG,45000,Mehran VX,460000,Karachi,Cash,2011
Honda,Used,Petrol,150000,City IDSI,1055000,Lahore,Cash,2007
Suzuki,Used,Petrol,69000,Cultus VXR,545000,Lahore,Cash,2007
Daihatsu,New,Petrol,10500,Copen,1900000,Karachi,Cash,2017
Suzuki,New,Petrol,90000,Wagon R,370000,Lahore,Cash,1997
Honda,Used,Petrol,58454,Civic Hybrid,550000,,Cash,2006
Suzuki,Used,Petrol,69000,Wagon R,1150000,Lahore,Cash,2014
Daihatsu,Used,Petrol,110200,Cuore,475000,Multan,Cash,2008
Suzuki,Used,Petrol,257588,Alto,350000,,Cash,2001
Suzuki,Used,Petrol,200000,Wagon R,375000,Lahore,Cash,1997
Honda,Used,Petrol,80000,City Aspire,1350000,Karachi,Cash,2013
Suzuki,Used,CNG,962585,Other,285000,Lahore,Cash,1991
Suzuki,New,Petrol,24000,Mehran VXR,760000,Lahore,Cash,2017
Suzuki,Used,Petrol,60000,Alto,650000,Lahore,Cash,2011
Suzuki,Used,Petrol,80000,Mehran VXR,640000,Multan,Cash,2015
Toyota,Used,Petrol,200000,Corolla 2.0 D,750000,Karachi,Cash,2004
Honda,Used,Petrol,82000,Civic VTi Oriel Prosmatec,930000,Karachi,Cash,2007
Honda,New,Petrol,58000,City IVTEC,1450000,Lahore,Cash,2014
Suzuki,Used,Hybrid,100000,Khyber,240000,Karachi,Cash,1997
Chevrolet,Used,Petrol,144788,Optra,619000,Lahore,Cash,2005
Toyota,Used,CNG,25555,Corolla GLI,780000,Faisalabad,Cash,2004
Toyota,Used,CNG,127444,Platz,715000,Karachi,Cash,2002
Suzuki,Used,Petrol,96000,Mehran VX,290000,Gujranwala,Cash,2002
Suzuki,Used,CNG,52000,Mehran VX,295000,Gujranwala,Cash,1998
Mitsubishi,New,Petrol,61000,I,710000,Karachi,Cash,2016
Toyota,New,Petrol,65500,Corolla XE,1100000,,Cash,1995
Suzuki,Used,CNG,100000,FX,72000,Karachi,Cash,1987
Suzuki,New,Petrol,18,Mehran VX,330000,Gujranwala,Cash,2004
Suzuki,Used,Petrol,94800,Cultus VX,1000000,Lahore,Cash,2015
Toyota,Used,Petrol,86000,Vitz,820000,Karachi,Cash,2002
Daihatsu,Used,CNG,80003,Cuore,660000,Karachi,Cash,2012
Suzuki,New,Petrol,800,Mehran VX,750000,Islamabad,Cash,2018
,,,,,370000,,,
Toyota,Used,Petrol,30000,Corolla GLI,2220000,Lahore,Cash,2017
Toyota,Used,Petrol,30000,Corolla GLI,2220000,Lahore,Cash,2017
Honda,Used,Petrol,120000,City Vario,785000,Karachi,Cash,2005
Hyundai,Used,Petrol,100000,Santro,425000,Faisalabad,Cash,2006
Mercedes,Used,Petrol,104000,C Class,2650000,Islamabad,Cash,2008
Daihatsu,New,Petrol,81000,Hijet,810000,Karachi,Cash,2013
Daihatsu,Used,CNG,131258,Charade,115000,,Cash,1984
Suzuki,Used,CNG,100000,Alto,615000,Lahore,Cash,2009
Toyota,Used,Diesel,100000,Land Cruiser,1950000,Islamabad,Cash,1992
FAW,Used,CNG,200000,Other,4200000,Rawalpindi,Cash,2006
Toyota,Used,Petrol,90000,Corrolla Altis,1345000,Karachi,Cash,2010
Suzuki,New,Petrol,48684,Mehran VX,450000,Lahore,Cash,2005
Toyota,Used,Petrol,63780,Vitz,987786,Lahore,Cash,2006
Suzuki,New,Petrol,22000,Wagon R,1270000,Lahore,Cash,2018
Suzuki,New,Petrol,13000,Swift,1425000,,Cash,2018
Suzuki,Used,Hybrid,75689,Mehran VXR,475000,Karachi,Cash,2012
Suzuki,Used,Petrol,150000,Margalla,325000,Sialkot,Cash,1994
Honda,Used,Petrol,100000,City IDSI,815000,Islamabad,Cash,2004
Toyota,Used,Petrol,25000,Corolla GLI,2050000,Lahore,Cash,2016
Toyota,Used,Petrol,1254,Corolla Assista,100000,Rawalpindi,Installment/Leasing,2012
Daihatsu,New,Petrol,55000,Move,980000,Islamabad,Cash,2011
Suzuki,Used,Petrol,48322,Mehran VX,420000,Karachi,Cash,2009
Toyota,New,CNG,155000,Corolla XLI,1170000,Karachi,Cash,2010
Honda,Used,Petrol,95000,Civic VTi Oriel Prosmatec,885000,Lahore,Cash,2003
Suzuki,Used,Petrol,4016,Khyber,305000,Islamabad,Cash,1991
Suzuki,Used,CNG,57000,Cultus VXR,750000,Karachi,Cash,2011
Nissan,Used,Petrol,55000,Sunny,315000,Sheikhüpura,Cash,1990
Nissan,New,Petrol,52000,Dayz Highway Star,1030000,Karachi,Cash,2017
Subaru,Used,CNG,12345,Other,135000,,Cash,1987
Nissan,Used,CNG,200000,Sunny,399000,Islamabad,Cash,1997
Honda,New,CNG,121300,Civic EXi,760000,Karachi,Cash,2005
Toyota,New,Petrol,45689,Hilux,3750000,Islamabad,Cash,2014
Suzuki,Used,Petrol,67500,Alto,745000,Islamabad,Cash,2011
Mitsubishi,Used,Petrol,350,EK Custom,1250000,Lahore,Cash,2017
Daihatsu,Used,Petrol,1412,Cuore,450000,Faisalabad,Cash,2006
Suzuki,New,CNG,61000,Mehran VX,485000,Karachi,Cash,2011
Daihatsu,Used,Petrol,77000,Mira,765000,Karachi,Cash,2012
Suzuki,Used,Petrol,100000,Mehran VXR,165000,Lahore,Cash,1989
Suzuki,Used,CNG,110000,Mehran VXR,178000,Karachi,Cash,1989
Honda,Used,Petrol,100000,Civic VTi Oriel Prosmatec,1480000,Lahore,Cash,2010
Daihatsu,Used,CNG,200000,Charade,100000,Karachi,Cash,1986
Toyota,New,Petrol,1000,Corolla GLI,2510000,Islamabad,Cash,2018
Suzuki,Used,CNG,100000,Cultus VXR,820000,Karachi,Cash,2012
Toyota,Used,Petrol,67000,Vitz,999000,Karachi,Cash,2008
Suzuki,Used,CNG,100000,Cultus VXR,820000,Karachi,Cash,2012
Toyota,Used,Petrol,67000,Vitz,999000,Karachi,Cash,2008
Daihatsu,Used,CNG,100000,Charade,165000,Rawalpindi,Cash,1983
Toyota,Used,Petrol,139000,Corolla GLI,1265000,Lahore,Cash,2010
Suzuki,Used,Petrol,4016,Khyber,305000,Islamabad,Cash,1991
Honda,Used,Petrol,1,City IVTEC,745000,Lahore,Cash,2005
Mitsubishi,Used,Petrol,42000,Ek Wagon,965000,Karachi,Cash,2013
Suzuki,Used,Petrol,108000,Cultus VXL,565000,Karachi,Cash,2006
Toyota,Used,Petrol,2000,Corolla XLI,140000,Islamabad,Installment/Leasing,2017
Toyota,Used,Petrol,999999,Platz,650000,Karachi,Cash,2002
Toyota,Used,Petrol,7800,Corrolla Altis,2580000,Lahore,Cash,2017
Daihatsu,Used,Petrol,2900,Mira,790000,Karachi,Cash,2008
Suzuki,Used,CNG,9999,Khyber,180000,Karachi,Cash,1992
Suzuki,Used,Petrol,73000,Mehran VX,560000,Lahore,Cash,2013
Hyundai,Used,Petrol,200000,Excel,250000,Karachi,Cash,1993
,,,,,950000,,,
KIA,Used,Diesel,111,Sportage,575000,Karachi,Cash,2002
Daihatsu,New,Petrol,81163,Mira,960000,Lahore,Cash,2011
BMW,Used,Diesel,156000,5 Series,2000000,Karachi,Cash,2007
Toyota,Used,Petrol,98000,Corolla Axio,2250000,Islamabad,Cash,2014
Suzuki,Used,CNG,68000,Swift,260000,Karachi,Cash,1986
Toyota,New,Petrol,38786,Vitz,1575000,Karachi,Cash,2014
Suzuki,Used,Petrol,53000,Cultus VXR,1150000,Lahore,Cash,2017
Suzuki,Used,CNG,1111,Mehran VX,315000,Karachi,Cash,2008
Honda,Used,CNG,222,Civic EXi,200000,Karachi,Cash,1986
Suzuki,Used,Petrol,18955,Wagon R,1200000,Lahore,Cash,2017
Toyota,Used,CNG,90000,Corolla XE,780000,Karachi,Cash,1994
Daihatsu,New,Petrol,161000,Terios Kid,1450000,,Cash,2012
Suzuki,Used,CNG,390000,Baleno,460000,Multan,Cash,2004
Toyota,Used,Diesel,1,Corolla 2.0 D,1070000,Lahore,Cash,2004
Suzuki,Used,CNG,68000,Cultus VXR,520000,Lahore,Cash,2004
Suzuki,Used,CNG,50000,Cultus VXL,460000,Karachi,Cash,2002
Toyota,New,Hybrid,138000,Aqua,2050000,,Cash,2015
Toyota,Used,Petrol,46000,Vitz,1875000,Karachi,Cash,2015
Suzuki,Used,Petrol,45000,Other,820000,Islamabad,Cash,2012
Suzuki,Used,Petrol,52000,Cultus VXL,990000,Lahore,Cash,2016
Suzuki,Used,Hybrid,50000,Alto,630000,Lahore,Cash,2009
Honda,Used,Petrol,88790,Civic EXi,850000,Lahore,Cash,2006
Suzuki,Used,Petrol,50000,Mehran VX,140000,Karachi,Cash,1990
Honda,New,CNG,100000,Other,290000,Karachi,Cash,1985
Toyota,New,Petrol,1,Corolla XLI,1000000,,Cash,2018
Nissan,Used,Petrol,78000,Dayz,1150000,,Cash,2015
Suzuki,Used,CNG,6162,Mehran VX,125000,Karachi,Cash,1991
Toyota,New,Petrol,98,Corolla GLI,2325000,Karachi,Cash,2018
BMW,Used,Petrol,100,3 Series,750000,Karachi,Cash,1992
Toyota,New,Hybrid,34000,Aqua,1675000,Islamabad,Cash,2014
Suzuki,New,Petrol,147000,Every Wagon,1475000,,Cash,2015
Suzuki,Used,Petrol,650000,Baleno,450000,Karachi,Cash,2003
Suzuki,New,Petrol,123123,Margalla,195000,Lahore,Cash,1994
Suzuki,Used,Petrol,2680,Alto,140000,,Installment/Leasing,2011
Suzuki,New,Petrol,68000,Cultus VXR,935000,Lahore,Cash,2015
Honda,Used,Petrol,97500,City IVTEC,1285000,Islamabad,Cash,2009
Toyota,Used,Diesel,195000,Corolla 2.0 D,625000,Lahore,Cash,2001
Daihatsu,New,Petrol,15000,Cast,1550000,,Cash,2016
Suzuki,New,Petrol,25000,Mehran VXR,725000,Lahore,Cash,2015
Honda,Used,Petrol,200100,Other,381000,Karachi,Cash,1992
Honda,New,Petrol,22000,City IVTEC,1825000,Lahore,Cash,2016
Daihatsu,Used,Petrol,83000,Move,805000,Karachi,Cash,2010
Honda,New,Petrol,12500,BR-V,2300000,,Cash,2018
Suzuki,New,Petrol,68000,Cultus VXR,935000,Lahore,Cash,2015
Honda,Used,Petrol,97500,City IVTEC,1285000,Islamabad,Cash,2009
Toyota,Used,Diesel,195000,Corolla 2.0 D,625000,Lahore,Cash,2001
Daihatsu,New,Petrol,15000,Cast,1550000,,Cash,2016
Suzuki,New,Petrol,25000,Mehran VXR,725000,Lahore,Cash,2015
Honda,Used,Petrol,200100,Other,381000,Karachi,Cash,1992
Honda,New,Petrol,22000,City IVTEC,1825000,Lahore,Cash,2016
Daihatsu,Used,Petrol,83000,Move,805000,Karachi,Cash,2010
Honda,New,Petrol,12500,BR-V,2300000,,Cash,2018
Daihatsu,Used,Petrol,12345,Charade,245000,Rahimyar Khan,Cash,1987
Daihatsu,Used,Petrol,15,Other,150000,Kasur,Cash,1985
Suzuki,New,Petrol,150000,Alto,450000,Lahore,Cash,2001
Suzuki,Used,Petrol,142350,Alto,825000,Islamabad,Cash,2008
Honda,Used,Petrol,84250,Civic VTi Oriel,1270000,Lahore,Cash,2009
Daihatsu,New,Petrol,26600,Wake,1360000,,Cash,2015
Hyundai,Used,Hybrid,100000,Santro,390000,Multan,Cash,2001
Suzuki,Used,Petrol,48000,Bolan,840000,Rawalpindi,Cash,2017
Honda,New,Petrol,4,City IDSI,1880000,,Cash,2018
Daihatsu,New,Petrol,15000,Cast,1550000,,Cash,2016
Suzuki,New,Petrol,25000,Mehran VXR,725000,Lahore,Cash,2015
Honda,Used,Petrol,200100,Other,381000,Karachi,Cash,1992
Honda,New,Petrol,22000,City IVTEC,1825000,Lahore,Cash,2016
Daihatsu,Used,Petrol,83000,Move,805000,Karachi,Cash,2010
Honda,New,Petrol,12500,BR-V,2300000,,Cash,2018
Daihatsu,Used,Petrol,12345,Charade,245000,Rahimyar Khan,Cash,1987
Daihatsu,Used,Petrol,15,Other,150000,Kasur,Cash,1985
Suzuki,New,Petrol,150000,Alto,450000,Lahore,Cash,2001
Suzuki,Used,Petrol,142350,Alto,825000,Islamabad,Cash,2008
Honda,Used,Petrol,84250,Civic VTi Oriel,1270000,Lahore,Cash,2009
Daihatsu,New,Petrol,26600,Wake,1360000,,Cash,2015
Hyundai,Used,Hybrid,100000,Santro,390000,Multan,Cash,2001
Suzuki,Used,Petrol,48000,Bolan,840000,Rawalpindi,Cash,2017
Honda,New,Petrol,4,City IDSI,1880000,,Cash,2018
Suzuki,Used,CNG,85000,Bolan,550000,Karachi,Cash,2011
Daewoo,Used,CNG,3500,Racer,310000,Islamabad,Cash,1993
Suzuki,New,Petrol,5000,Wagon R,1330000,Karachi,Cash,2018
Daihatsu,Used,Petrol,5400,Cuore,120000,,Installment/Leasing,2010
Suzuki,Used,Petrol,131000,Alto,840000,Islamabad,Cash,2007
Toyota,New,CNG,124000,MR2,9500000,Lahore,Cash,1992
Daihatsu,Used,CNG,100000,Charade,180000,Karachi,Cash,1983
Suzuki,Used,CNG,109338,Hustler,765000,Karachi,Cash,2012
KIA,New,Petrol,1,Sportage,750000,Islamabad,Cash,2004
Suzuki,Used,Petrol,100,Khyber,240000,Lahore,Cash,1994
Suzuki,Used,Petrol,100000,Cultus VXR,735000,Lahore,Cash,2011
Daewoo,Used,CNG,15,Racer,325000,Rawalpindi,Cash,1992
Daihatsu,Used,CNG,112000,Cuore,525000,Karachi,Cash,2007
Nissan,Used,Petrol,56000,Moco,900000,Karachi,Cash,2012
Daihatsu,Used,CNG,95000,Cuore,520000,Karachi,Cash,2006
Suzuki,Used,CNG,50,Mehran VX,140000,Karachi,Cash,1991
Suzuki,New,Petrol,35000,Mehran VX,5800000,Islamabad,Cash,2012
Toyota,New,Petrol,125505,Probox,975000,Lahore,Cash,2006
Honda,Used,Petrol,6000,BR-V,2250000,,Cash,2017
Toyota,Used,Diesel,100000,Corolla 2.0 D,875000,Lahore,Cash,2007
Daihatsu,Used,CNG,20000,Charade,185000,,Cash,1984
Toyota,Used,Petrol,57000,Corolla XLI,1400000,Lahore,Cash,2012
Honda,Used,Petrol,100000,City IVTEC,1330000,Islamabad,Cash,2010
Honda,Used,Petrol,100000,Civic Prosmetic,925000,Lahore,Cash,2005
Daihatsu,Used,CNG,1,Charade,129000,Karachi,Cash,1984
Suzuki,Used,CNG,54200,Cultus VXL,545000,Karachi,Cash,2007
Honda,Used,Petrol,44000,Civic Prosmetic,2150000,Karachi,Cash,2015
Suzuki,Used,Petrol,65000,Bolan,650000,Lahore,Cash,2013
Suzuki,Used,Petrol,200000,Mehran VX,110000,Quetta,Cash,1984
Suzuki,Used,Petrol,20450,Cultus VXR,350000,Rahimyar Khan,Cash,2002
Suzuki,Used,Petrol,20000,Alto,340000,Lahore,Cash,2001
Suzuki,Used,Petrol,44000,Wagon R,1055000,Lahore,Cash,2015
Suzuki,Used,CNG,78300,Cultus VXL,465000,Karachi,Cash,2007
Suzuki,Used,Petrol,51000,Mehran VX,620000,Lahore,Cash,2013
Toyota,Used,Petrol,97000,Land Cruiser,52000000,Islamabad,Cash,2005
Suzuki,New,CNG,15000,Mehran VXR,40000500,Karachi,Cash,2003
Suzuki,Used,CNG,1,Mehran VX,158000,Karachi,Cash,1990
Daihatsu,Used,CNG,1,Charade,180000,Karachi,Cash,1984
Suzuki,Used,CNG,82000,Cultus VXR,800000,Islamabad,Cash,2010
Suzuki,Used,CNG,3500,Mehran VX,340000,Karachi,Cash,2007
Suzuki,Used,CNG,85000,Mehran VX,225000,Karachi,Cash,2002
Honda,Used,Petrol,6241,Civic EXi,820000,Lahore,Cash,2004
Suzuki,Used,CNG,54200,Cultus VXL,545000,Karachi,Cash,2007
Honda,Used,Petrol,44000,Civic Prosmetic,2150000,Karachi,Cash,2015
Suzuki,Used,Petrol,65000,Bolan,650000,Lahore,Cash,2013
Suzuki,Used,Petrol,200000,Mehran VX,110000,Quetta,Cash,1984
Suzuki,Used,Petrol,20450,Cultus VXR,350000,Rahimyar Khan,Cash,2002
Suzuki,Used,Petrol,20000,Alto,340000,Lahore,Cash,2001
Suzuki,Used,Petrol,44000,Wagon R,1055000,Lahore,Cash,2015
Suzuki,Used,CNG,78300,Cultus VXL,465000,Karachi,Cash,2007
Suzuki,Used,Petrol,51000,Mehran VX,620000,Lahore,Cash,2013
Toyota,Used,Petrol,97000,Land Cruiser,52000000,Islamabad,Cash,2005
Suzuki,New,CNG,15000,Mehran VXR,40000500,Karachi,Cash,2003
Suzuki,Used,CNG,1,Mehran VX,158000,Karachi,Cash,1990
Daihatsu,Used,CNG,1,Charade,180000,Karachi,Cash,1984
Suzuki,Used,CNG,82000,Cultus VXR,800000,Islamabad,Cash,2010
Suzuki,Used,CNG,3500,Mehran VX,340000,Karachi,Cash,2007
Suzuki,Used,CNG,85000,Mehran VX,225000,Karachi,Cash,2002
Honda,Used,Petrol,6241,Civic EXi,820000,Lahore,Cash,2004
Honda,New,Petrol,2274,N Wgn,14000000,Lahore,Cash,2018
Toyota,Used,Petrol,26000,Corolla GLI,2125000,Lahore,Cash,2017
Daihatsu,Used,CNG,112000,Cuore,535000,Karachi,Cash,2008
Toyota,Used,Petrol,5000,Corrolla Altis,298000,Lahore,Cash,2017
Suzuki,Used,Petrol,250000,Liana,725000,Islamabad,Cash,2006
Suzuki,Used,Petrol,24000,Every,1200000,,Cash,2015
Suzuki,Used,CNG,500000,Cultus VXL,500000,Lahore,Cash,2006
Suzuki,Used,Petrol,180000,Liana,780000,Islamabad,Cash,2007
Nissan,Used,Petrol,105000,Bluebird Sylphy,1310000,Karachi,Cash,2006
Suzuki,Used,CNG,95000,Alto,585000,Islamabad,Cash,2008
Toyota,New,Petrol,55000,Hilux,3650000,Karachi,Cash,2010
Honda,Used,Petrol,100000,City IDSI,815000,Okara,Cash,2005
Suzuki,Used,Petrol,99000,Mehran VXR,430000,Lahore,Cash,2010
Toyota,Used,Hybrid,115000,Prius,1525000,Islamabad,Cash,2010
Toyota,New,Petrol,11,Corolla GLI,450000,Karachi,Installment/Leasing,2018
Suzuki,Used,Petrol,96000,Every,805000,Karachi,Cash,2010
Suzuki,New,Petrol,8000,Mehran VXR,800000,Karachi,Cash,2018
Suzuki,Used,Petrol,999999,Bolan,475000,Lahore,Installment/Leasing,2016
Nissan,Used,Petrol,100000,Tiida,875000,Karachi,Cash,2007
Toyota,Used,Petrol,100000,Vitz,1000000,Karachi,Cash,2009
Suzuki,Used,CNG,57150,Cultus VXR,580000,Karachi,Cash,2006
Suzuki,Used,CNG,100000,Khyber,200000,Karachi,Cash,1992
Suzuki,Used,CNG,1234,Alto,395000,Multan,Cash,2007
Suzuki,Used,Petrol,99000,Mehran VXR,430000,Lahore,Cash,2010
Toyota,Used,Hybrid,115000,Prius,1525000,Islamabad,Cash,2010
Toyota,New,Petrol,11,Corolla GLI,450000,Karachi,Installment/Leasing,2018
Suzuki,Used,Petrol,96000,Every,805000,Karachi,Cash,2010
Suzuki,New,Petrol,8000,Mehran VXR,800000,Karachi,Cash,2018
Suzuki,Used,Petrol,999999,Bolan,475000,Lahore,Installment/Leasing,2016
Nissan,Used,Petrol,100000,Tiida,875000,Karachi,Cash,2007
Toyota,Used,Petrol,100000,Vitz,1000000,Karachi,Cash,2009
Suzuki,Used,CNG,57150,Cultus VXR,580000,Karachi,Cash,2006
Suzuki,Used,CNG,100000,Khyber,200000,Karachi,Cash,1992
Suzuki,Used,CNG,1234,Alto,395000,Multan,Cash,2007
Suzuki,Used,CNG,30000,Mehran VX,400000,Lahore,Cash,2008
Suzuki,Used,Petrol,250000,Liana,440000,Karachi,Cash,2007
Daihatsu,Used,Petrol,87000,Cuore,440000,Lahore,Cash,2004
Daihatsu,New,Petrol,65000,Boon,1480000,,Cash,2015
Daihatsu,Used,Petrol,44000,Move,1135000,,Cash,2014
Honda,Used,Petrol,68000,City IVTEC,1190000,Karachi,Cash,2010
Toyota,Used,Petrol,175000,Corolla GLI,1090000,Karachi,Cash,2009
